partner_ID,hotel,is_canceled,total_cost,days_betwee_reservation_and_check_in,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal_booked,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
7,Resort Hotel,1,680,102,2015,August,33,11,2,10,2,0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,0,2,Canceled,06/05/2015
12,Resort Hotel,1,220,22,2015,August,33,12,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,0,3,Canceled,03/08/2015
16,Resort Hotel,1,430,55,2015,August,33,12,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,19/06/2015
24,Resort Hotel,0,580,128,2015,August,33,12,2,8,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,0,1,Check-Out,22/08/2015
21,Resort Hotel,0,380,19,2015,August,33,13,2,3,1,0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,18/08/2015
29,Resort Hotel,1,430,89,2015,August,33,13,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,B,0,0,2,Canceled,11/08/2015
30,Resort Hotel,0,50,0,2015,August,33,14,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,F,0,0,2,Check-Out,15/08/2015
19,Resort Hotel,0,260,7,2015,August,33,14,2,2,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,0,Check-Out,18/08/2015
23,Resort Hotel,1,280,91,2015,August,33,14,2,2,2,0,0,HB,Direct,Direct,0,0,0,F,F,0,0,0,Canceled,25/05/2015
10,Resort Hotel,0,430,150,2015,August,33,14,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,1,Check-Out,21/08/2015
26,Resort Hotel,0,290,35,2015,August,33,15,2,2,2,0,0,HB,Direct,Direct,0,0,0,D,E,0,1,0,Check-Out,19/08/2015
17,Resort Hotel,0,330,77,2015,August,33,15,2,3,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,1,Check-Out,20/08/2015
18,Resort Hotel,1,380,80,2015,August,33,15,2,3,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,1,Canceled,05/08/2015
16,Resort Hotel,0,380,93,2015,August,33,15,2,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,21/08/2015
16,Resort Hotel,1,430,98,2015,August,33,15,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,04/08/2015
14,Resort Hotel,1,480,78,2015,August,33,15,2,6,2,0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,11/06/2015
30,Resort Hotel,0,90,37,2015,August,34,16,1,0,1,0,0,BB,Groups,Corporate,0,0,0,A,A,0,0,0,Check-Out,17/08/2015
27,Resort Hotel,0,90,2,2015,August,34,16,1,0,2,0,0,BB,Online TA,TA/TO,0,0,0,A,E,0,0,1,Check-Out,17/08/2015
6,Resort Hotel,1,430,79,2015,August,34,16,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,30/05/2015
25,Resort Hotel,0,650,95,2015,August,34,16,4,5,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,2,0,0,Check-Out,25/08/2015
20,Resort Hotel,1,430,110,2015,August,34,17,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,19/06/2015
19,Resort Hotel,1,430,108,2015,August,34,17,2,5,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,22/05/2015
25,Resort Hotel,1,480,79,2015,August,34,17,2,5,1,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,27/07/2015
15,Resort Hotel,1,200,56,2015,August,34,18,0,3,2,0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,0,1,Canceled,31/07/2015
20,Resort Hotel,0,50,13,2015,August,34,18,0,1,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,0,Check-Out,19/08/2015
18,Resort Hotel,1,150,56,2015,August,34,18,0,3,2,0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,0,1,Canceled,31/07/2015
10,Resort Hotel,0,360,57,2015,August,34,18,1,5,2,2,0,HB,Online TA,TA/TO,0,0,0,C,C,1,0,1,Check-Out,24/08/2015
2,Resort Hotel,0,340,74,2015,August,34,18,1,5,2,1,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Check-Out,24/08/2015
25,Resort Hotel,0,340,126,2015,August,34,18,1,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,1,Check-Out,24/08/2015
21,Resort Hotel,1,250,147,2015,August,34,18,0,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,21/05/2015
28,Resort Hotel,0,300,128,2015,August,34,19,1,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,1,0,Check-Out,24/08/2015
5,Resort Hotel,1,430,23,2015,August,34,19,2,5,1,0,0,HB,Direct,Direct,0,0,0,D,D,0,0,0,Canceled,03/08/2015
27,Resort Hotel,1,480,23,2015,August,34,19,2,5,2,0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Canceled,04/08/2015
22,Resort Hotel,1,290,98,2015,August,34,19,1,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Canceled,31/07/2015
27,Resort Hotel,0,70,0,2015,August,34,20,0,1,1,0,0,BB,Direct,Direct,0,0,0,G,G,1,0,0,Check-Out,21/08/2015
29,Resort Hotel,0,150,65,2015,August,34,20,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,B,0,0,1,Check-Out,23/08/2015
23,Resort Hotel,1,430,94,2015,August,34,20,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,H,H,0,0,0,Canceled,15/07/2015
8,Resort Hotel,0,280,16,2015,August,34,21,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,25/08/2015
12,Resort Hotel,1,430,63,2015,August,34,21,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,27/07/2015
9,Resort Hotel,0,430,35,2015,August,34,21,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,28/08/2015
20,Resort Hotel,0,430,85,2015,August,34,22,2,5,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,0,1,Check-Out,29/08/2015
29,Resort Hotel,0,490,65,2015,August,34,22,2,5,3,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,C,0,1,0,Check-Out,29/08/2015
9,Resort Hotel,0,430,85,2015,August,34,22,2,5,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,0,1,Check-Out,29/08/2015
9,Resort Hotel,1,570,80,2015,August,34,22,3,6,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,2,Canceled,27/06/2015
25,Resort Hotel,0,410,46,2015,August,34,22,2,4,2,1,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,1,1,1,Check-Out,28/08/2015
10,Resort Hotel,0,330,6,2015,August,35,23,2,2,2,0,0,BB,Direct,Direct,0,0,0,E,E,0,0,0,Check-Out,27/08/2015
6,Resort Hotel,1,330,41,2015,August,35,23,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,11/08/2015
11,Resort Hotel,1,330,83,2015,August,35,23,2,3,2,2,0,BB,Online TA,TA/TO,0,0,0,H,H,0,0,0,Canceled,31/07/2015
10,Resort Hotel,0,430,20,2015,August,35,23,2,5,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Check-Out,30/08/2015
14,Resort Hotel,1,380,29,2015,August,35,23,2,4,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,0,1,Canceled,27/07/2015
20,Resort Hotel,1,430,78,2015,August,35,23,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,21/07/2015
21,Resort Hotel,0,90,40,2015,August,35,24,1,0,1,0,0,BB,Corporate,Corporate,0,0,0,A,A,0,0,0,Check-Out,25/08/2015
12,Resort Hotel,1,140,35,2015,August,35,24,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Canceled,21/07/2015
17,Resort Hotel,0,320,58,2015,August,35,24,1,4,2,2,0,FB,Direct,Direct,0,0,0,C,C,1,1,0,Check-Out,29/08/2015
7,Resort Hotel,1,270,33,2015,August,35,24,1,4,2,0,0,HB,Direct,Direct,0,0,0,A,A,0,0,1,Canceled,29/07/2015
19,Resort Hotel,1,150,49,2015,August,35,25,0,3,2,0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,0,2,Canceled,17/07/2015
8,Resort Hotel,1,530,84,2015,August,35,25,2,7,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Canceled,08/06/2015
1,Resort Hotel,1,50,73,2015,August,35,25,0,1,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,15/06/2015
11,Resort Hotel,1,340,93,2015,August,35,26,1,4,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,0,Canceled,10/07/2015
3,Resort Hotel,0,160,41,2015,August,35,27,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,E,0,1,2,Check-Out,29/08/2015
3,Resort Hotel,1,240,41,2015,August,35,27,1,3,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,0,Canceled,17/07/2015
8,Resort Hotel,1,330,31,2015,August,35,27,2,3,2,0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,0,2,Canceled,03/08/2015
21,Resort Hotel,1,330,62,2015,August,35,27,2,3,2,0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Canceled,03/07/2015
2,Resort Hotel,1,430,106,2015,August,35,27,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,13/05/2015
4,Resort Hotel,0,430,49,2015,August,35,27,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,03/09/2015
9,Resort Hotel,1,50,164,2015,August,35,28,0,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Canceled,13/08/2015
13,Resort Hotel,1,150,66,2015,August,35,28,0,2,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,0,Canceled,01/07/2015
5,Resort Hotel,0,480,28,2015,August,35,28,2,5,2,0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,0,0,Check-Out,04/09/2015
22,Resort Hotel,1,430,29,2015,August,35,28,2,5,2,2,0,BB,Online TA,TA/TO,0,0,0,H,H,0,0,0,Canceled,01/08/2015
17,Resort Hotel,1,530,59,2015,August,35,28,2,7,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,03/07/2015
26,Resort Hotel,0,230,47,2015,August,35,29,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,C,0,0,1,Check-Out,01/09/2015
13,Resort Hotel,0,100,57,2015,August,35,29,0,1,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Check-Out,30/08/2015
3,Resort Hotel,0,290,4,2015,August,35,29,2,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,1,0,Check-Out,02/09/2015
15,Resort Hotel,1,330,24,2015,August,35,29,2,3,2,0,0,HB,Offline TA/TO,Direct,0,0,0,A,A,0,0,0,Canceled,06/08/2015
25,Resort Hotel,0,330,136,2015,August,35,29,2,3,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,2,Check-Out,03/09/2015
17,Resort Hotel,0,440,9,2015,August,35,29,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,1,2,Check-Out,05/09/2015
24,Resort Hotel,0,100,2,2015,August,36,30,1,0,2,0,0,BB,Direct,Direct,0,0,0,A,D,0,1,0,Check-Out,31/08/2015
22,Resort Hotel,0,240,37,2015,August,36,30,2,1,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,1,0,Check-Out,02/09/2015
12,Resort Hotel,0,380,83,2015,August,36,30,2,4,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,05/09/2015
26,Resort Hotel,1,760,346,2015,August,36,30,4,8,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,14/08/2015
21,Resort Hotel,0,140,34,2015,August,36,31,1,1,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,02/09/2015
7,Resort Hotel,1,190,143,2015,August,36,31,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,3,Canceled,20/04/2015
13,Resort Hotel,0,170,26,2015,August,36,31,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Check-Out,03/09/2015
15,Resort Hotel,0,240,6,2015,August,36,31,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,03/09/2015
15,Resort Hotel,0,150,48,2015,September,36,1,0,3,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Check-Out,04/09/2015
20,Resort Hotel,1,150,71,2015,September,36,1,0,3,2,0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Canceled,06/07/2015
13,Resort Hotel,0,100,5,2015,September,36,1,0,2,2,0,0,BB,Direct,Direct,0,0,0,A,E,0,0,0,Check-Out,03/09/2015
5,Resort Hotel,1,430,27,2015,September,36,1,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Canceled,10/08/2015
4,Resort Hotel,0,500,27,2015,September,36,1,2,6,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,0,1,Check-Out,09/09/2015
11,Resort Hotel,1,150,149,2015,September,36,2,0,2,2,0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,0,3,Canceled,20/04/2015
30,Resort Hotel,0,150,154,2015,September,36,3,0,3,2,0,0,BB,Corporate,Direct,0,0,0,A,A,0,0,0,Check-Out,06/09/2015
18,Resort Hotel,0,60,57,2015,September,36,3,0,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,C,0,1,0,Check-Out,04/09/2015
12,Resort Hotel,0,240,29,2015,September,36,3,1,3,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,07/09/2015
30,Resort Hotel,0,580,65,2015,September,36,3,2,8,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Check-Out,13/09/2015
28,Resort Hotel,1,580,48,2015,September,36,3,2,8,2,2,0,BB,Direct,Direct,0,0,0,G,I,0,0,0,No-Show,03/09/2015
20,Resort Hotel,0,80,0,2015,September,36,4,0,1,2,0,0,BB,Corporate,Corporate,0,0,0,D,F,1,1,0,Check-Out,05/09/2015
28,Resort Hotel,0,50,0,2015,September,36,4,0,1,2,0,0,BB,Direct,Direct,0,0,0,D,E,0,0,0,Check-Out,05/09/2015
21,Resort Hotel,0,130,88,2015,September,36,4,0,2,2,0,0,HB,Online TA,TA/TO,0,0,0,E,E,1,1,0,Check-Out,06/09/2015
15,Resort Hotel,1,240,23,2015,September,36,4,1,2,2,0,0,HB,Direct,Direct,0,0,0,D,D,0,0,0,Canceled,14/08/2015
8,Resort Hotel,1,170,28,2015,September,36,4,1,2,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Canceled,07/08/2015
23,Resort Hotel,1,530,29,2015,September,36,4,2,6,2,0,0,BB,Online TA,TA/TO,0,0,0,C,C,0,0,1,Canceled,06/08/2015
18,Resort Hotel,0,680,150,2015,September,36,4,3,7,2,0,0,HB,Direct,Direct,0,0,0,G,G,0,1,0,Check-Out,14/09/2015
24,Resort Hotel,0,430,47,2015,September,36,5,2,4,2,0,0,FB,Direct,Direct,0,0,0,D,D,0,0,1,Check-Out,11/09/2015
21,Resort Hotel,0,380,47,2015,September,36,5,2,4,2,0,0,FB,Direct,Direct,0,0,0,D,D,0,0,2,Check-Out,11/09/2015
2,Resort Hotel,0,430,26,2015,September,36,5,2,5,2,0,0,BB,Direct,Direct,0,0,0,F,F,0,0,0,Check-Out,12/09/2015
10,Resort Hotel,1,430,94,2015,September,36,5,2,5,2,0,0,BB,Direct,Direct,0,0,0,G,G,0,0,0,No-Show,05/09/2015
13,Resort Hotel,1,480,1,2015,September,36,5,2,6,2,2,0,BB,Direct,Direct,0,0,0,G,G,0,0,0,Canceled,04/09/2015
19,Resort Hotel,0,850,103,2015,September,36,5,4,10,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,1,1,Check-Out,19/09/2015
7,Resort Hotel,1,330,26,2015,September,37,6,2,3,2,0,1,BB,Online TA,TA/TO,0,0,0,F,F,0,0,2,Canceled,11/08/2015
6,Resort Hotel,1,330,27,2015,September,37,6,2,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,C,C,0,0,0,Canceled,18/08/2015
12,Resort Hotel,0,380,61,2015,September,37,6,2,4,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,0,Check-Out,12/09/2015
26,Resort Hotel,0,450,61,2015,September,37,6,2,4,3,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,0,3,Check-Out,12/09/2015
27,Resort Hotel,0,660,328,2015,September,37,6,4,6,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,1,Check-Out,16/09/2015
20,Resort Hotel,1,340,109,2015,September,37,7,1,5,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,0,Canceled,05/06/2015
2,Resort Hotel,1,620,144,2015,September,37,7,3,7,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,No-Show,07/09/2015
13,Resort Hotel,1,200,61,2015,September,37,8,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,0,Canceled,27/07/2015
6,Resort Hotel,1,180,47,2015,September,37,8,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Canceled,10/08/2015
17,Resort Hotel,0,430,117,2015,September,37,8,2,5,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,C,0,0,0,Check-Out,15/09/2015
12,Resort Hotel,1,860,344,2015,September,37,8,4,10,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,01/01/2015
14,Resort Hotel,1,30,0,2015,September,37,9,0,1,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,2,Canceled,09/09/2015
3,Resort Hotel,0,410,130,2015,September,37,9,2,4,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,1,2,Check-Out,15/09/2015
2,Resort Hotel,0,430,118,2015,September,37,9,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,1,Check-Out,16/09/2015
9,Resort Hotel,1,580,159,2015,September,37,9,2,7,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,29/04/2015
14,Resort Hotel,0,290,49,2015,September,37,9,1,4,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,14/09/2015
12,Resort Hotel,0,150,31,2015,September,37,10,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,C,0,0,1,Check-Out,13/09/2015
10,Resort Hotel,0,100,12,2015,September,37,10,0,2,2,0,1,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Check-Out,12/09/2015
25,Resort Hotel,0,430,140,2015,September,37,10,2,5,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,17/09/2015
24,Resort Hotel,1,50,101,2015,September,37,12,0,1,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,23/06/2015
8,Resort Hotel,1,100,101,2015,September,37,12,0,1,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,0,0,1,Canceled,23/06/2015
5,Resort Hotel,1,320,171,2015,September,37,12,2,2,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,0,1,Canceled,09/05/2015
9,Resort Hotel,1,420,145,2015,September,37,12,2,4,2,0,0,HB,Online TA,TA/TO,0,0,0,D,D,2,0,2,Canceled,08/09/2015
28,Resort Hotel,0,480,149,2015,September,37,12,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,19/09/2015
21,Resort Hotel,0,480,137,2015,September,38,13,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,1,Check-Out,20/09/2015
4,Resort Hotel,1,190,17,2015,September,38,14,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,0,2,Canceled,03/09/2015
22,Resort Hotel,0,290,19,2015,September,38,14,1,4,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,C,C,0,0,2,Check-Out,19/09/2015
6,Resort Hotel,0,520,83,2015,September,38,14,3,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,22/09/2015
19,Resort Hotel,0,300,99,2015,September,38,15,0,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Check-Out,20/09/2015
19,Resort Hotel,1,910,116,2015,September,38,15,4,11,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,27/05/2015
3,Resort Hotel,0,150,65,2015,September,38,16,0,3,2,0,0,HB,Direct,Direct,0,0,0,E,E,0,0,2,Check-Out,19/09/2015
4,Resort Hotel,0,200,1,2015,September,38,16,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,H,H,0,0,0,Check-Out,20/09/2015
24,Resort Hotel,0,430,114,2015,September,38,16,2,5,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,23/09/2015
28,Resort Hotel,0,430,85,2015,September,38,16,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,1,Check-Out,23/09/2015
20,Resort Hotel,1,430,97,2015,September,38,16,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Canceled,10/09/2015
18,Resort Hotel,0,260,110,2015,September,38,17,1,3,1,0,0,BB,Direct,Direct,0,0,0,A,A,1,0,0,Check-Out,21/09/2015
19,Resort Hotel,0,400,71,2015,September,38,18,2,3,2,0,1,HB,Offline TA/TO,TA/TO,0,0,0,D,D,1,0,2,Check-Out,23/09/2015
13,Resort Hotel,0,340,65,2015,September,38,19,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,1,2,Check-Out,23/09/2015
28,Resort Hotel,0,430,99,2015,September,38,19,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Check-Out,26/09/2015
24,Resort Hotel,0,450,75,2015,September,38,19,2,5,3,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,1,0,1,Check-Out,26/09/2015
2,Resort Hotel,1,480,65,2015,September,38,19,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Canceled,27/07/2015
6,Resort Hotel,0,430,35,2015,September,38,19,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Check-Out,26/09/2015
7,Resort Hotel,0,640,87,2015,September,38,19,4,6,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,2,Check-Out,29/09/2015
29,Resort Hotel,0,660,87,2015,September,38,19,4,6,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,2,Check-Out,29/09/2015
18,Resort Hotel,1,430,158,2015,September,39,20,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,18/04/2015
14,Resort Hotel,0,430,103,2015,September,39,20,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,E,0,0,0,Check-Out,27/09/2015
21,Resort Hotel,1,430,158,2015,September,39,20,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,18/04/2015
9,Resort Hotel,0,760,125,2015,September,39,20,4,7,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,01/10/2015
12,Resort Hotel,1,140,34,2015,September,39,21,1,1,1,0,0,HB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,09/09/2015
6,Resort Hotel,0,140,121,2015,September,39,21,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,E,G,0,0,2,Check-Out,23/09/2015
7,Resort Hotel,1,120,58,2015,September,39,21,1,1,2,0,0,HB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,18/08/2015
14,Resort Hotel,0,670,130,2015,September,39,21,3,8,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,E,E,0,0,0,Check-Out,02/10/2015
5,Resort Hotel,1,200,36,2015,September,39,22,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,C,C,0,0,1,Canceled,08/09/2015
9,Resort Hotel,1,150,1,2015,September,39,22,0,3,2,0,0,BB,Direct,Direct,0,0,0,E,E,0,0,0,Canceled,21/09/2015
1,Resort Hotel,0,50,29,2015,September,39,24,0,1,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,F,0,0,0,Check-Out,25/09/2015
26,Resort Hotel,0,330,76,2015,September,39,24,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,E,0,0,1,Check-Out,29/09/2015
23,Resort Hotel,1,100,7,2015,September,39,25,0,1,3,0,0,BB,Direct,Direct,0,0,0,C,G,0,0,0,Canceled,23/09/2015
10,Resort Hotel,0,130,16,2015,September,39,25,0,1,1,0,0,SC,Direct,Direct,0,0,0,A,A,4,0,1,Check-Out,26/09/2015
11,Resort Hotel,0,330,79,2015,September,39,25,2,3,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,0,1,Check-Out,30/09/2015
21,Resort Hotel,0,490,119,2015,September,39,25,2,6,2,0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,1,1,Check-Out,03/10/2015
22,Resort Hotel,0,440,98,2015,September,39,26,2,5,2,0,0,BB,Direct,Direct,0,0,0,G,G,0,1,0,Check-Out,03/10/2015
12,Resort Hotel,0,140,11,2015,September,40,27,1,0,2,0,0,BB,Corporate,Corporate,0,0,0,D,D,0,0,0,Check-Out,28/09/2015
28,Resort Hotel,0,430,177,2015,September,40,27,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,04/10/2015
22,Resort Hotel,0,430,163,2015,September,40,27,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Check-Out,04/10/2015
13,Resort Hotel,0,430,59,2015,September,40,27,2,5,2,0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,0,2,Check-Out,04/10/2015
24,Resort Hotel,1,240,77,2015,September,40,28,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Canceled,25/07/2015
19,Resort Hotel,1,320,89,2015,September,40,29,1,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Canceled,11/07/2015
25,Resort Hotel,1,480,57,2015,September,40,29,2,5,1,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,1,Canceled,14/09/2015
18,Resort Hotel,1,490,13,2015,September,40,29,2,5,2,0,0,FB,Direct,Direct,0,0,0,F,F,3,0,0,No-Show,29/09/2015
